artist_name,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url
Crudo Means Raw,,,,,,,,,,,,
Burry Soprano,,,,,,,,,,,,
NO LIMIT 4L,,,,,,,,,,,,
Clash,,,,,https://www.youtube.com/user/theclash,theclash,,,https://twitter.com/theclash,theclash,https://www.facebook.com/theclash,http://www.theclash.com/
Tiggs da Author,,,,,,,,,,,,
Knxwledge,,,,,,,,,,,,
The Limba,,,,,,,,,,,,
Bubaseta,,,,,,,,,,,,
De Jeugd van Tegenwoordig,,,,,,,,,,,,
Dorian,,,,,,,,,,,,
Jody K. Jenkins,,,,,,,,,,,,
Bezerra Da Silva,,,,,,,,,,,,
Sevn Alias,,,,,,,,,,,,
Adje,,,,,,,,,,,,
Jace!,,,,,,,,,,,,
RXZOR,,,,,,,,,,,,
Umut Kaya,,,,,,,,,https://twitter.com/umutkaya,umutkaya,,http://umutkaya.com.tr/
Viper,,,,,,,,,,,,
The Gregory Brothers,,,,,,,,,,,,
Bugoy Na Koykoy,,,,,,,,,,,,
Krishna,,,,,https://www.youtube.com/user/KrishnaDasMusic,KrishnaDasMusic,https://soundcloud.com/krishnadasmusic,krishnadasmusic,https://twitter.com/KrishnaDas,KrishnaDas,https://www.facebook.com/KrishnaDasMusic,http://www.krishnadas.com/
Luka G,,,,,,,,,,,,
Saske,,,,,,,,,,,,
badmómzjay,,,,,,,,,,,,
ArniTheSavage,https://www.instagram.com/arnithesavage/,arnithesavage,,,https://www.youtube.com/channel/UC2NvC4FpIzZ3t0zttmR8N5A,UC2NvC4FpIzZ3t0zttmR8N5A,,,,,,
TrippyThaKid,,,,,,,,,,,,
SR,,,,,,,,,,,,
Alkaline,,,,,,,,,,,,
DUSTY LOCANE,,,,,,,,,,,,
Max Korzh,,,,,,,,,,,,
Mick Jenkins,,,,,,,,,,,,
JP Diazz,,,,,,,,,,,,
MV Bill,,,,,,,,,,,,
Bhalwaan,,,,,,,,,,,,
Derek Santana,,,,,,,,,,,,
Thomas LaRosa,,,,,,,,,,,,
JayKae,,,,,,,,,,,,
Carnage,,,,,,,,,,,,
Not3s,https://www.instagram.com/not3s/,not3s,,,https://www.youtube.com/channel/UCJoVA1fcfLZZ4aqlKmT6mnA,UCJoVA1fcfLZZ4aqlKmT6mnA,https://soundcloud.com/Not3sofficial,Not3sofficial,https://twitter.com/Not3sofficial,Not3sofficial,https://www.facebook.com/Not3sofficial,http://not3s.com/
Nu Shooz,,,,,,,,,,,,
Bri3,,,,,,,,,,,,
pH-1,,,,,,,,,,,,
Navai,,,,,,,,,,,,
Chip,,,,,,,,,,,,
Lost Kings,,,,,,,,,,,,
Paktofonika,,,,,,,,,,,,
Movements,https://www.instagram.com/movementsofficial/,movementsofficial,,,https://www.youtube.com/channel/UCbbI4ts6Cb7taeGIzbjomqQ,UCbbI4ts6Cb7taeGIzbjomqQ,,,,,https://www.facebook.com/MovementsCA,
Frijo,https://www.instagram.com/frijoyw/,frijoyw,,,https://www.youtube.com/channel/UCcNy_G82QSxaansbaP2r-qw,UCcNy_G82QSxaansbaP2r-qw,,,,,,
Albatraoz,,,,,,,,,,,,
Ankhal,,,,,,,,,,,,
Todrick Hall,https://www.instagram.com/todrick/,todrick,,,,,,,https://twitter.com/todrick,todrick,https://www.facebook.com/toddyrockstar,
E1 (3x3),,,https://www.tiktok.com/@e13x3,e13x3,https://www.youtube.com/channel/UCg5h0rcShqkX2vkyXxkUdxQ,UCg5h0rcShqkX2vkyXxkUdxQ,,,,,,
KOTA the Friend,,,,,,,,,,,,
prod. DTM,,,,,,,,,,,,
Mandale Flow,,,,,,,,,,,,
The Opposites,,,,,,,,,,,,http://www.theopposites.nl/
No Limit,,,,,,,,,,,,
Febre90s,https://www.instagram.com/febre90s/,febre90s,https://www.tiktok.com/@febre90s,febre90s,https://www.youtube.com/@Febre90s,@Febre90s,https://soundcloud.com/febre90s,febre90s,https://twitter.com/_febre90s,_febre90s,https://www.facebook.com/febre90s,
Brodie,,,,,,,,,,,,
Daboii,,,,,,,,,,,,
Will Swinton,,,,,,,,,,,,
Jhay P,https://www.instagram.com/jhayp.ma/,jhayp.ma,,,,,,,,,,
1550 Collective,,,,,,,,,,,,
Odiseabeat,,,,,,,,,,,,
Sidoka,https://www.instagram.com/sidokapriv/,sidokapriv,,,,,https://soundcloud.com/sidokadelacrew/,sidokadelacrew,https://twitter.com/npsidoka,npsidoka,,
Ché Salah,,,,,,,,,,,,
Dinesh Lal Yadav,,,,,,,,,,,,
Libera,,,,,,,,,,,,
N2Deep,,,,,,,,,,,,
Kronkel Dom,https://www.instagram.com/kronkeldom/,kronkeldom,,,,,,,,,https://www.facebook.com/kronkeldom,
Malmö 040,,,,,,,,,,,,
Decrat,https://www.instagram.com/decratt/,decratt,,,,,,,https://twitter.com/Decratx,Decratx,,
prodkaz,,,,,,,,,,,,
Jé,,,,,,,,,,,,
BabyJake,https://www.instagram.com/itsbabyjake/,itsbabyjake,,,,,,,https://twitter.com/itsbabyjake,itsbabyjake,https://www.facebook.com/itsbabyjake,
rów babicze,,,,,,,,,,,,
DANO,,,,,,,,,https://twitter.com/DanoZiontifik,DanoZiontifik,,
落日飛車 Sunset Rollercoaster,,,,,,,,,,,,
El Waili,,,,,,,,,,,,
Ice Prince,https://www.instagram.com/iceprincezamani/,iceprincezamani,,,https://www.youtube.com/channel/UCNsGTHA_RpqDvhd-0aULyrQ,UCNsGTHA_RpqDvhd-0aULyrQ,https://soundcloud.com/iceprincemusic,iceprincemusic,https://twitter.com/Iceprincezamani,Iceprincezamani,https://www.facebook.com/iceprincezamani,https://iceprincezamani.com/
Einár,,,,,,,,,,,,
Da Poet,,,,,,,,,,,,
Denon Reed,,,,,,,,,,,,
Calboy,https://www.instagram.com/calboy/,calboy,,,https://www.youtube.com/channel/UCabWDfqaZKi1MWXw0D04_FQ,UCabWDfqaZKi1MWXw0D04_FQ,https://soundcloud.com/147calboy,147calboy,https://twitter.com/147Calboy,147Calboy,,
Henry Mendez,,,,,,,,,,,,
Tha Trademarc,,,,,,,,,,,,http://www.thatrademarc.com/
madk1d,,,,,,,,,,,,
Jakob,,,,,,,,,,,,
Snappy,,,,,,,,,,,,
Rizzle Kicks,,,,,https://www.youtube.com/user/RizzleKicks,RizzleKicks,https://soundcloud.com/rizzlekicks,rizzlekicks,https://twitter.com/rizzlekicks,rizzlekicks,https://www.facebook.com/RizzleKicks,http://www.rizzlekicks.com/
Zensery,,,,,,,,,,,,
Tabitha,https://www.instagram.com/tabithamusik/,tabithamusik,https://www.tiktok.com/@tabithamusik,tabithamusik,,,,,,,https://www.facebook.com/Tabithamusik,
MC Solaar,https://www.instagram.com/mcsolaaroff/,mcsolaaroff,,,https://www.youtube.com/channel/UCIVFkPnqaOP5eLRgKCEllqA,UCIVFkPnqaOP5eLRgKCEllqA,,,,,https://www.facebook.com/MCSolaarOfficiel,
Trap Remix Guys,,,,,,,,,,,,
Mateca,,,,,,,,,,,,
Faruz Feet,,,,,,,,,,,,
Rob Base & DJ EZ Rock,,,,,,,,,,,,
Devon Hendryx,,,,,,,,,,,,
Emilíana Torrini,,,,,,,,,,,,
Andree Right Hand,,,,,,,,,,,,
Maino,,,,,https://www.youtube.com/user/MainoVEVO,MainoVEVO,,,https://twitter.com/mainohustlehard,mainohustlehard,https://www.facebook.com/maino,
Abra Cadabra,,,,,,,,,,,,
Raflow,,,,,,,,,,,,
Lamin,,,,,,,,,,,,
6ee,,,,,,,,,,,,
SHABAB,https://www.instagram.com/shabab.offiziell/,shabab.offiziell,,,,,,,,,,
BLVD Studio,,,,,,,,,,,,
Zarcort,,,,,https://www.youtube.com/user/ZarcortGame,ZarcortGame,https://soundcloud.com/zarcortgame,zarcortgame,https://twitter.com/ZarcortGame,ZarcortGame,https://www.facebook.com/ZarcortOficial,
just valery,,,,,,,,,,,,
Quin Nfn,,,,,,,,,,,,
Quad City DJ's,,,,,https://www.youtube.com/channel/UCDTzgA6Tw8UwMi-x5snc8zw,UCDTzgA6Tw8UwMi-x5snc8zw,,,,,https://www.facebook.com/Quad-City-DJs-101650107960351,
UNK,,,,,,,,,,,,
Labbel Rec,,,,,,,,,,,,
Pusho,https://www.instagram.com/pushocpw/,pushocpw,,,,,https://soundcloud.com/pushocpw,pushocpw,,,https://www.facebook.com/pushocpw,http://www.pushocpw.com/
Cupidon,,,,,,,,,,,,
Caparezza,,,,,,,,,,,,
Kayzo,,,,,,,,,,,,
WOOCHAN,https://www.instagram.com/jowoochan_santa/,jowoochan_santa,,,https://www.youtube.com/channel/UCCHyRqDs-hOKFGr9xRVhvsQ,UCCHyRqDs-hOKFGr9xRVhvsQ,,,,,,
Crankdat,,,,,,,,,,,,
Shaw,,,,,,,,,,,,
Carolesdaughter,,,,,,,,,,,,
EL Bandido,,,,,,,,,,,,
"nothing,nowhere.",https://www.instagram.com/nothingnowhere/,nothingnowhere,,,https://www.youtube.com/channel/UCBEWNR_x89cYolTNhuV7-Fw,UCBEWNR_x89cYolTNhuV7-Fw,https://soundcloud.com/nothingnowheremusic,nothingnowheremusic,https://twitter.com/nothingnowhere,nothingnowhere,https://www.facebook.com/nothingnowheremusic,https://www.nothingnowhere.net/
Gentleman,,,,,,,,,,,,
Wax Motif,,,,,,,,,,,,
Mozzik,,,,,,,,,,,,
LECADE,,,,,,,,,,,,
ChocQuibTown,,,,,,,,,,,,
257ers,,,,,,,,,,,,
Goldfrapp,,,,,,,,,,,,
La Hasba22,,,,,,,,,,,,
Itchy & Buco Sounds,,,,,,,,,,,,
730 Huncho,,,,,,,,,,,,
The Green,,,,,,,,,,,,
Phonk Killer,https://www.instagram.com/phonk_killer666/,phonk_killer666,https://www.tiktok.com/@phonk_killer666,phonk_killer666,https://www.youtube.com/channel/UCKI3T2gHXqK__NdI8yIrMXA,UCKI3T2gHXqK__NdI8yIrMXA,https://soundcloud.com/phonk_killer666,phonk_killer666,,,,
marsquake,,,,,,,,,,,,
Call Me Karizma,,,,,,,,,,,,
Jireel,,,,,,,,,,,,
SAMBATA,,,,,,,,,,,,
Yung Kafa & Kücük Efendi,,,,,,,,,,,,
Deeps,,,,,,,,,,,,
Dupê,,,,,,,,,,,,
DG IMMORTALS,,,,,,,,,,,,
Ludwig,,,,,,,,,,,,
Marky Mark and The Funky Bunch,,,,,,,,,,,,
Dello,,,,,,,,,,,,
Musiko,,,,,,,,,,,,
Morpheuz,,,,,,,,,,,,
Notch,,,,,,,,,https://twitter.com/notchonline,notchonline,,http://notchonline.com/
Prod. 94,,,,,,,,,,,,
Jme,,,,,,,,,,,,
Digital Underground,,,,,,,,,,,,
Schafter,https://www.instagram.com/restaurant_posse/,restaurant_posse,,,https://www.youtube.com/channel/UCNMyf6eTspYWPBm84VOqLkA/about,UCNMyf6eTspYWPBm84VOqLkA,https://soundcloud.com/rtpentertainment,rtpentertainment,,,https://www.facebook.com/schafterr,
MemoTheMafioso,,,,,,,,,,,,
Millyz,,,,,,,,,,,,
Shakka,,,,,,,,,,,,
Kraak & Smaak,https://www.instagram.com/kraakandsmaak/,kraakandsmaak,,,,,https://soundcloud.com/kraaksmaak,kraaksmaak,https://twitter.com/kraaksmaak,kraaksmaak,https://www.facebook.com/KraakAndSmaak,http://www.kraaksmaak.com/
PHOROMANE,,,,,,,,,,,,
Zoë Tauran,,,,,,,,,,,,
callmestevieray,,,,,,,,,,,,
Fer Palacio,,,,,,,,,,,,
Haiti Babii,,,,,,,,,,,,
Kim Dracula,,,,,,,,,,,,
MC ORSEN,,,,,,,,,,,,
LOVIXX,,,,,,,,,,,,
Vale Lambo,https://www.instagram.com/valelamborghini/,valelamborghini,,,,,,,https://twitter.com/valelambo,valelambo,https://www.facebook.com/Vale-Lambo-501074179942614,
Ryan Oakes,,,,,,,,,,,,
Martina Topley-Bird,,,,,,,,,,,,
Aarne,,,,,,,,,,,,
Pondering,,,,,,,,,,,,http://www.poidogpondering.com/
TKD,,,,,,,,,,,,
ElReydeNuevoLaredo,,,,,,,,,,,,
Kiddtetoon,,,,,,,,,,,,
Pacho El Antifeka,https://www.instagram.com/pacho_alqaedas/,pacho_alqaedas,,,https://www.youtube.com/channel/UCOzuXzbZgZLJGQ7JMlzgzAA,UCOzuXzbZgZLJGQ7JMlzgzAA,,,,,,
Marsh,,,,,,,,,,,,
Sandra Echeverria,,,,,,,,,,,,
Lord Jko,,,,,,,,,,,,
Torey D'Shaun,https://www.instagram.com/toreydshaun/,toreydshaun,,,,,,,https://twitter.com/toreydshaun,toreydshaun,https://www.facebook.com/toreydshaun,
Austin Millz,,,,,,,,,,,,
Duke Deuce,,,,,,,,,,,,
Zhou Shen,,,,,,,,,,,,
FLY LO,,,,,,,,,,,,
Sprite,,,,,,,,,,,,
Puff Daddy & the Family,,,,,,,,,,,,
Absolutely,,,,,,,,,,,,
White No Beat,,,,,,,,,,,,
Living Room,,,,,https://music.youtube.com/channel/UCP0uFnntgkWtORbYnTLTqNw,UCP0uFnntgkWtORbYnTLTqNw,https://soundcloud.com/living_room,living_room,,,https://www.facebook.com/pages/Living-Room-GOOD-MOOD-MUSIC/656344627759401,
Laila!,,,,,,,,,,,,
Gloosito,,,,,,,,,,,,
SHARIF RAFAEL,,,,,,,,,,,,
MRR,,,,,,,,,,,,
Kanisan,,,,,,,,,,,,
KID FLEX,,,,,,,,,,,,
El Búho,,,,,,,,,,,,
Max B,https://www.instagram.com/maxb140/,maxb140,,,https://www.youtube.com/channel/UCLJVkMraZHcZDKOM8ous0AQ,UCLJVkMraZHcZDKOM8ous0AQ,,,https://twitter.com/maxbiggavelli,maxbiggavelli,https://www.facebook.com/maxbofficial,http://supportmaxb.com/
Yaro,,,,,,,,,,,,
2115,,,,,,,,,,,,
Ogi,,,,,,,,,,,,
White Gold,https://www.instagram.com/blancogoldmusic/,blancogoldmusic,,,,,https://soundcloud.com/iamwhitegoldmusic,iamwhitegoldmusic,https://twitter.com/blancogold,blancogold,,
3030,,,,,https://www.youtube.com/user/OfficialDELTRON,OfficialDELTRON,https://soundcloud.com/officialdeltron,officialdeltron,https://twitter.com/OfficialDELTRON,OfficialDELTRON,https://www.facebook.com/OfficialDELTRON,
Kayla Nicole,,,,,,,,,,,,
Yomel El Meloso,,,,,,,,,,,,
ToDieFor,https://www.instagram.com/todi3for/,todi3for,,,https://www.youtube.com/channel/UCVW8pLBZB6Pa-0tTThz-Q8Q,UCVW8pLBZB6Pa-0tTThz-Q8Q,https://soundcloud.com/todiefor2d4,todiefor2d4,https://twitter.com/todiefor2d4,todiefor2d4,https://www.facebook.com/1771881666394925,
Israel B,,,,,,,,,,,,
Tricky,https://www.instagram.com/trickyofficial/,trickyofficial,,,https://www.youtube.com/user/Trickyofficial,Trickyofficial,https://soundcloud.com/trickyofficial,trickyofficial,https://twitter.com/Knowlewestboy,Knowlewestboy,https://www.facebook.com/TrickyOfficial,http://www.trickysite.com/
CHASETHEMONEY,,,,,,,,,,,,
Kizaru,https://www.instagram.com/tommyhellatrigger/,tommyhellatrigger,,,https://www.youtube.com/channel/UCdzgn-YQ-1qdd9iV1GKHn1w,UCdzgn-YQ-1qdd9iV1GKHn1w,https://soundcloud.com/k-i-z-a-r-u,k-i-z-a-r-u,https://twitter.com/KIZARU_HF,KIZARU_HF,,https://kizaru.ru/
Népal,,,,,,,,,,,,
Chevy,,,,,,,,,,,,
André Nine,,,,,,,,,,,,
Aka Rasta,,,,,,,,,,,,
Prodbyeros,,,,,,,,,,,,
Key Kelly,,,,,,,,,,,,
Langa,,,,,,,,,,,,
Cookin Soul,,,,,https://www.youtube.com/user/cookinsoul,cookinsoul,https://soundcloud.com/cookinsoul,cookinsoul,https://twitter.com/CookinSoul,CookinSoul,https://www.facebook.com/CookinSoulOfficial,https://cookinsoulrecords.com/
Alex Luna,,,,,,,,,,,,
Pertinence,,,,,,,,,,,,
punyarb,,,,,,,,,,,,
The Beloved,,,,,,,,,,,,http://www.thebeloved.com/
MAF Teeski,,,,,,,,,,,,
K.Will,,,,,,,,,https://twitter.com/thsm1,thsm1,https://www.facebook.com/officialkwill,
ORO600,,,,,,,,,,,,
Murphy Lee,,,,,,,,,,,,
Mickey Ojo Rojo Sg,,,,,,,,,,,,
Sheryfa Luna,,,,,https://www.youtube.com/user/SheryfaLunaOfficial,SheryfaLunaOfficial,,,https://twitter.com/SheryfaOfficiel,SheryfaOfficiel,https://www.facebook.com/SheryfaLunaOfficiel,http://sheryfaluna.artistes.universalmusic.fr/
Solar,,,,,,,,,,,,
Vwillz,https://www.instagram.com/iamvwillz/,iamvwillz,,,,,,,,,,
SWIM,,,,,,,,,,,,
Dragon,,,,,,,,,,,,
BURNS,,,,,,,,,,,https://www.facebook.com/royalworkingclass,
Rushy,https://www.instagram.com/rushyfromthe3/,rushyfromthe3,,,,,,,,,,
PlanBe,,,,,,,,,,,https://www.facebook.com/planbetl,
Nahir,https://www.instagram.com/nahirofficiel/,nahirofficiel,,,https://www.youtube.com/channel/UCU4bVhtI3RX-HwBBaZMfOcA,UCU4bVhtI3RX-HwBBaZMfOcA,,,https://twitter.com/Nahirofficiel,Nahirofficiel,https://www.facebook.com/NahirLEDG,
Taramps,,,,,,,,,,,,
Kum,,,,,,,,,,,,
F.L.Y. (Fast Life Yungstaz),,,,,,,,,,,,
Dk 47,,,,,,,,,,,,
WESTSIDE BOOGIE,https://www.instagram.com/ws_boogie/,ws_boogie,,,https://www.youtube.com/channel/UCj-m_vGQCmo67aEoQGUa-NA,UCj-m_vGQCmo67aEoQGUa-NA,https://soundcloud.com/boogieofficial,boogieofficial,https://twitter.com/WS_Boogie,WS_Boogie,https://www.facebook.com/WS.Boogie,
UnoTheActivist,,,,,,,,,,,,
Naits,https://www.instagram.com/naitsmusic/,naitsmusic,,,https://www.youtube.com/channel/UCzFf_Ra1COKtREYhqkGcp0g,UCzFf_Ra1COKtREYhqkGcp0g,,,https://twitter.com/naitsmusic,naitsmusic,https://www.facebook.com/NaitsMusic,
Dani Faiv,,,,,,,,,,,,
Gaël Faye,,,,,,,,,,,,
P.M. Dawn,,,,,,,,,https://twitter.com/OfficialPMDawn,OfficialPMDawn,https://www.facebook.com/OfficialPMDawn,http://www.pmdawnonline.com/
Atmosphere,https://www.instagram.com/atmosphere/,atmosphere,,,,,,,https://twitter.com/atmosphere,atmosphere,https://www.facebook.com/Atmosphere,
Rival,,,,,,,,,,,,
Just D,,,,,,,,,,,,
Hidra,https://www.instagram.com/Hidrhyme/,Hidrhyme,,,https://www.youtube.com/channel/UCiBZ9j8pebwFDOYxs0Ss1kg,UCiBZ9j8pebwFDOYxs0Ss1kg,https://soundcloud.com/hidraa,hidraa,https://twitter.com/fatihusludur,fatihusludur,https://www.facebook.com/hidraa,http://www.hidramusic.com/
TOKYO’S REVENGE,,,,,,,,,,,,
Michaela Rózsa Růžičková,,,,,,,,,,,,
Vallvete,,,,,,,,,,,,
Aisen Voight,,,,,,,,,,,,
Beast Rsa,,,,,,,,,,,,
Chucky73,,,,,,,,,,,,
J.Moods,,,,,,,https://soundcloud.com/jmoods1,jmoods1,,,,
Hurricane Chris,,,,,,,,,https://twitter.com/hurricanechris6,hurricanechris6,,http://www.hurricanechrisonline.com/
Wac Toja,,,,,,,,,,,,
Juelz Santana,https://www.instagram.com/thejuelzsantana/,thejuelzsantana,,,,,,,https://twitter.com/thejuelzsantana,thejuelzsantana,,
Vale pain,,,,,,,,,,,,
BIG Naughty,,,,,,,,,,,,
Roc Boyz,,,,,,,,,,,,
Chiddy Bang,,,,,,,,,,,,
SadBoyProlific,,,,,,,,,,,,
Rojuu,,,,,,,,,,,,
T-Fest,https://www.instagram.com/t_fest/,t_fest,,,https://www.youtube.com/channel/UCjGaRhuY1UzblY5EL-TfZ1w,UCjGaRhuY1UzblY5EL-TfZ1w,,,https://twitter.com/t__fest,t__fest,,
Whllyano,,,,,,,,,,,,
Mia Boyka,,,,,,,,,,,,
Shakes & Les,,,,,,,,,,,,
Niko B,,,,,,,,,,,,
Dany Calvario,,,,,,,,,,,,
Bokoesam,https://www.instagram.com/bokoesam/,bokoesam,,,,,,,,,,
Kwengface,,,,,,,,,,,,
Liana Malva,,,,,,,,,,,,
CHEMISTRY,,,,,,,,,,,,
Mida,,,,,,,,,,,,
Yung Ouzo,,,,,,,,,,,,
Kvng Vinci,,,,,,,,,,,,
Trillian,,,,,,,https://soundcloud.com/marcio-santos-57,marcio-santos-57,,,https://www.facebook.com/trillianpsy,
Yzomandias,,,,,,,,,,,,
RedVeil,,,,,,,,,,,,
Bassnectar,,,,,https://www.youtube.com/channel/UCIfFb3X4vy_hYCMpCBFffsw,UCIfFb3X4vy_hYCMpCBFffsw,https://soundcloud.com/bassnectar,bassnectar,https://twitter.com/bassnectar,bassnectar,https://www.facebook.com/Bassnectar,http://www.bassnectar.net/
Bipo Montana,,,,,,,,,,,,
LunchMoney Lewis,,,,,,,,,,,,
lou deezi,,,,,,,,,,,,
DJ Ess,,,,,,,,,,,,
Stabil,,,,,,,,,,,,
Mack H.D,,,,,,,,,,,,
TeuYungBoy,https://www.instagram.com/teuyungboy.nguyenbangqua/,teuyungboy.nguyenbangqua,,,https://www.youtube.com/@teuyungboy102,@teuyungboy102,https://soundcloud.com/teuyungboy-music,teuyungboy-music,,,https://www.facebook.com/teuyungboy.nguyenbangqua,
Il Ghost,,,,,,,,,,,,
Henning May,,,,,,,,,,,,
Icewear Vezzo,,,,,,,,,,,,
Slowday,,,,,,,,,,,,
Cruel Santino,,,,,,,,,,,,
Raekwon,,,,,,,,,,,,
Pharaoh,https://www.instagram.com/coldsiemens/,coldsiemens,,,https://www.youtube.com/user/deaddynastyofficial,deaddynastyofficial,,,https://twitter.com/coldsiemens,coldsiemens,https://www.facebook.com/pharaoh.dd,
Yung Caters,,,,,,,,,,,,
Manji,,,,,,,,,,,,
shonci,,,,,,,,,,,,
Bien,,,,,,,,,,,,
Flict G,,,,,,,,,,,,
Total,,,,,,,,,,,,
Diss Gacha,,,,,,,,,,,,
Shay,,,,,,,,,,,,
Prototype,,,,,,,,,,,,
Greekazo,,,,,,,,,,,,
Dutchavelli,https://www.instagram.com/dutchavelli/,dutchavelli,,,,,https://soundcloud.com/user-963656801,user-963656801,,,,
Jim Jones,,,,,,,,,,,,
DANGERDOOM,,,,,,,,,,,,
Eldab3,,,,,,,,,,,,
Bryan Mg,,,,,,,,,,,,
Konai,,,,,,,,,,,,
Diho,,,,,,,,,,,,
Ensemble - Tangled,,,,,,,,,,,,
La Zowi,https://www.instagram.com/lazowi/,lazowi,,,,,,,https://twitter.com/lazowi69,lazowi69,,
Fagata,,,,,,,,,,,,
Babidi,,,,,,,,,,,,
Harjas Harjaayi,,,,,,,,,,,,
Chloe x Halle,,,,,,,,,,,,
Alberto,,,,,,,,,,,,http://www.albertoiglesias.net/
FRIENDLY THUG 52 NGG,,,,,,,,,,,,
Didi B,,,,,,,,,,,,
Baauer,,,,,,,,,,,,
Tisakorean,https://www.instagram.com/tisakorean/,tisakorean,,,,,https://soundcloud.com/tisakorean8j,tisakorean8j,https://twitter.com/cudyman,cudyman,,http://8jencyhq.com/
Ace,,,,,,,,,,,,
Rucci,,,,,,,,,,,,
SIL3A,,,,,,,,,,,,
Jack David,,,,,,,,,,,,
Krynoze,,,,,,,,,,,,
London On Da Track,,,,,,,,,,,,
AZ Chike,,,,,,,,,,,,
Scrim,,,,,https://www.youtube.com/channel/UC8i6P15D0EgYWa-xM3og9GA,UC8i6P15D0EgYWa-xM3og9GA,,,,,,
Wyguś,,,,,,,,,,,,
4Keus,,,,,,,,,,,,
Die Firma,,,,,,,,,,,,
loutwo,,,,,,,,,,,,
Black Thought,,,,,,,https://soundcloud.com/black-thought-official,black-thought-official,https://twitter.com/blackthought,blackthought,,
KaBe,,,,,,,,,,,,
The Stupendium,,,,,,,,,,,,
Nanku,,,,,,,,,,,,
Bloody Hawk,,,,,,,,,,,https://www.facebook.com/signore.falco,
Kacper HTA,,,,,,,,,,,,
Worek,,,,,,,,,,,,
SpotemGottem,,,,,,,,,,,,
Ghost Town DJs,,,,,,,,,,,,
ADF Samski,https://www.instagram.com/adfsamski/,adfsamski,,,,,,,,,,
PSICOLOGI,,,,,,,,,,,,
JELEEL!,,,,,,,,,,,,
Crazy Design,,,,,,,,,,,,
Separ,,,,,,,,,,,,
Leblanco,,,,,,,,,,,,
Baby Kia,,,,,,,,,,,,
Baaghi,,,,,,,,,,,,
Sимптом,,,,,,,,,,,,
Fatal Bazooka,,,,,https://www.youtube.com/channel/UC762rRfCzav2jqhQTlqqF7A,UC762rRfCzav2jqhQTlqqF7A,,,https://twitter.com/fatbazooka,fatbazooka,https://www.facebook.com/FatalBazooka,
Rome Fortune,,,,,,,,,,,,
Kurupt,,,,,,,,,,,,
Mohead Mike,,,,,,,,,,,,
Floetry,,,,,https://www.youtube.com/user/floetryvevo,floetryvevo,,,,,,http://www.floetry.net/
M People,,,,,,,,,,,,
kent,,,,,,,,,,,,
BAD HOP,,,,,,,,,,,,
Roll Rida,https://www.instagram.com/rollrida/,rollrida,,,https://www.youtube.com/user/rollrida,rollrida,,,https://twitter.com/rollrida,rollrida,https://www.facebook.com/rollrida,
Oreozin,,,,,,,,,,,,
YUNG SAMMY,https://www.instagram.com/yungsammy___/,yungsammy___,,,,,,,,,,
Sergi,,,,,,,,,,,,
Jim P,,,,,,,,,,,,
Sasso,,,,,,,,,,,,
LSP,,,,,,,,,,,,
Eddin,,,,,,,,,,,,
Faris Shafi,,,,,,,https://soundcloud.com/farisshafiofficial,farisshafiofficial,,,https://www.facebook.com/FarisShafiOfficial,
Mathew,,,,,https://www.youtube.com/user/tssf,tssf,,,https://twitter.com/tssf,tssf,,http://tssf.gamemusic.ca/main.html
PORZAX,,,,,,,,,,,,
BlueBucksClan,https://www.instagram.com/bluebucksclan/,bluebucksclan,,,https://www.youtube.com/channel/UC9kvO0Gqui6mSY0VMHy4Rvw,UC9kvO0Gqui6mSY0VMHy4Rvw,https://soundcloud.com/bluebucksclan,bluebucksclan,https://twitter.com/_bluebucksclan,_bluebucksclan,,
Igres,,,,,,,,,,,,
Gramatik,https://www.instagram.com/gramatik/,gramatik,,,https://www.youtube.com/gramatik,gramatik,https://soundcloud.com/gramatik,gramatik,https://twitter.com/Gramatik,Gramatik,https://www.facebook.com/gramatik,http://www.gramatik.net/
Jeff Grecia,,,,,,,,,,,,
Long beatz,,,,,,,,,,,,
JGrrey,https://www.instagram.com/jgrrey/,jgrrey,,,,,https://soundcloud.com/jgrrey,jgrrey,https://twitter.com/JGrrey13,JGrrey13,https://www.facebook.com/JGRREY,http://jgrrey.com/
Carlo5,https://www.instagram.com/carlo5ever/,carlo5ever,,,,,,,,,,
GOMBAO 33,,,,,,,,,,,,
DripReport,,,,,,,https://soundcloud.com/user-818612220,user-818612220,,,,
MATRANG,https://www.instagram.com/matrang_mg/,matrang_mg,,,,,,,,,,
midwxst,,,,,,,,,,,,
steezy prime,https://www.instagram.com/steezy_prime/,steezy_prime,,,https://www.youtube.com/channel/UCa59nUX_mQYH9yv3bW6DKiw,UCa59nUX_mQYH9yv3bW6DKiw,https://soundcloud.com/prime,prime,https://twitter.com/steezyprime,steezyprime,,https://lofigirl.com/artists/steezy-prime/
