artist_name,soundcharts_uuid,spotify_id,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url,lookup_status,error_message
$hyfromdatre,37e20dc6-daf9-49f2-8061-6d9aa7e7813a,3f0iI02WmX2ozlN86BhnmC,,,,,,,https://soundcloud.com/user-509127747,user-509127747,,,,,"spotify,soundcloud",
La Insuperable,11e83fe0-da1b-604a-bd62-aa1c026db3d8,1DnmGMN1A57wUR0KhxOnnu,https://www.instagram.com/lainsuperable69/,lainsuperable69,,,,,https://soundcloud.com/lainsuperable,lainsuperable,,,https://www.facebook.com/LaInsuperableHD,,"spotify,soundcloud+musicbrainz",
SAMIRA,6f6d95a1-322a-43e0-b28f-c07c132d2517,1ja6rO5jiXnkuG5E8WmmZD,,,,,,,https://soundcloud.com/samira-866803630,samira-866803630,,,,,"spotify,soundcloud",
Carla Jeffery,5eeee8dc-2e78-11ea-9a41-549f35141000,4SFjiS7o0Exe0rrpJfXvMa,,,,,,,https://soundcloud.com/carlajeffery,carlajeffery,,,,,"spotify,soundcloud",
Tkay Maidza,11e81bc0-4db5-3048-bc59-a0369fe50396,1kMPdZQVdUhMDKDWOJM5iK,https://www.instagram.com/tkaymaidza/,tkaymaidza,,,,,https://soundcloud.com/tkaymaidza,tkaymaidza,https://twitter.com/TKAYMAIDZA,TKAYMAIDZA,https://www.facebook.com/TkayMaidzaMusic,http://www.tkaymaidza.com/,"spotify,soundcloud+musicbrainz",
Lil Mama,11e81bbb-b1ad-f210-b94b-a0369fe50396,5qK5bOC6wLtuLhG5KvU17c,,,,,,,https://soundcloud.com/iamlilmama,iamlilmama,,,,http://www.iamlilmama.com/,"spotify,soundcloud+musicbrainz",
Nath,753a0f52-e52e-11e8-9ae6-549f35161576,3VHAySZQPlfGlNLslzXYpN,https://www.instagram.com/nath.wav/,nath.wav,,,,,https://soundcloud.com/nathkorpowska,nathkorpowska,,,https://www.facebook.com/nathposting,,"spotify,soundcloud+musicbrainz",
Rapsody,11e81bc3-9c3e-dda6-b157-a0369fe50396,6NL31G53xThQXkFs7lDpL5,,,,,,,https://soundcloud.com/rapsodymusic,rapsodymusic,https://twitter.com/rapsodymusic,rapsodymusic,https://www.facebook.com/rapsodymusic,http://www.iamrapsody.com/,"spotify,soundcloud+musicbrainz",
Qveen Herby,11e81bc2-d636-09e0-bebc-a0369fe50396,4o4tLTIJ3eWMFerz73atcT,https://www.instagram.com/qveenherby/,qveenherby,,,,,https://soundcloud.com/qveenherby,qveenherby,https://twitter.com/qveenherby,qveenherby,https://www.facebook.com/qveenherby,https://www.qveenherby.com/,"spotify,soundcloud+musicbrainz",
Kreayshawn,11e81bc7-b714-7718-aad9-a0369fe50396,51xJF4OqJPHWop1fv0VVyd,,,,,,,https://soundcloud.com/oldkreayshawnpage,oldkreayshawnpage,https://twitter.com/kreayshawn,kreayshawn,,http://cargocollective.com/kreayshawn,"spotify,soundcloud+musicbrainz",
Babyxsosa,61d5bc0e-23df-11ea-b7f9-801844ee83a6,0z6XSqpMBqmhaRVWduV9HJ,https://www.instagram.com/babyxsosa/,babyxsosa,,,,,https://soundcloud.com/babyxsosa,babyxsosa,,,,https://babyxsosa.com/,"spotify,soundcloud+musicbrainz",
Dreezy,11e81bbf-e633-7966-9e51-a0369fe50396,7gWumE1wMALHXANLSIt054,https://www.instagram.com/dreezydreezy/,dreezydreezy,,,,,https://soundcloud.com/dreezydreezy,dreezydreezy,https://twitter.com/dreezydreezy,dreezydreezy,https://www.facebook.com/DreezyOfficial,,"spotify,soundcloud+musicbrainz",
AYDEED,98d47fbb-91de-4d15-a2c0-7a231271dae8,0YHObPo0wpyvS1VLHfwuVz,https://www.instagram.com/aydeedlicious/,aydeedlicious,,,,,https://soundcloud.com/aydeed-sc,aydeed-sc,https://twitter.com/aydeedlicious,aydeedlicious,https://www.facebook.com/AYDEED-100147288387167,https://www.aydeed.com/,"spotify,soundcloud+musicbrainz",
the buttress,11e83fe3-1812-127a-b913-a0369fe50396,61pcWUzNqpHNWc21SuHP1J,https://www.instagram.com/unabuttress/,unabuttress,,,,,https://soundcloud.com/flyestbuttress,flyestbuttress,https://twitter.com/cockspit,cockspit,https://www.facebook.com/buttressGG,,"spotify,soundcloud+musicbrainz",
