artist_name,soundcharts_uuid,spotify_id,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url,lookup_status,error_message
Palastic,11e81bbd-9739-981a-bf5c-a0369fe50396,6OFZSmtxDquMkX2XZJSN6y,,,,,,,https://soundcloud.com/palastic,palastic,,,,,"spotify,soundcloud",
Ron van den Beuken,11e81bbf-e8e7-d814-93e8-a0369fe50396,2A0sY7UDhv5v4hjvrhTlya,,,,,,,https://soundcloud.com/ron-van-den-beuken,ron-van-den-beuken,,,,,"spotify,soundcloud",
Captain Hollywood Project,11e81bca-04ba-c95c-a79c-a0369fe50396,3El2sJgqTWkg1kkyHHAEu4,,,,,,,https://soundcloud.com/captain-hollywood-project,captain-hollywood-project,,,,,"spotify,soundcloud",
Jalenrekt,1da0ed55-7c05-4650-a560-2a1fb379d702,7kct6f9s53NkMb35Xrd2tO,,,,,,,https://soundcloud.com/rektj,rektj,,,,,"spotify,soundcloud",
HALUNA,cb652772-af9b-4464-b68e-57327b7fa0e0,0JB4i9bhEANaZv1c3i3oYq,,,,,,,https://soundcloud.com/haluna1207,haluna1207,,,,,"spotify,soundcloud",
Funky Qla,11e83fec-dd35-da4c-ae55-a0369fe50396,1raznef8uIDK0SAlPabb86,,,,,,,https://soundcloud.com/djfunkyqla,djfunkyqla,,,,,"spotify,soundcloud",
Suba,11e81bd1-2ecc-af7e-9d79-a0369fe50396,1pBeRGeBHNPLy95LswDViS,,,,,,,https://soundcloud.com/subalmao,subalmao,,,,,"spotify,soundcloud",
DJ Seinfeld,11e81bc7-f015-d520-a73d-a0369fe50396,37YzpfBeFju8QRZ3g0Ha1Q,,,,,,,https://soundcloud.com/dj-seinfeld,dj-seinfeld,,,,,"spotify,soundcloud",
Mila J,11e81bbb-0d99-efa8-bfdc-a0369fe50396,6cN9XwPMj9bWzJ32GC6V7v,,,,,,,https://soundcloud.com/milajofficial,milajofficial,,,,,"spotify,soundcloud",
Young Dro,11e81bd3-36df-75b4-ab25-a0369fe50396,3ZooCJzNMTLpmJaIRUEorI,,,,,,,https://soundcloud.com/youngdro3,youngdro3,,,,,"spotify,soundcloud",
GiGi Waterproof,33920837-6662-4557-8631-d567ea2a3023,7t3Jp0mfVdxoY9oMUoN9vt,,,,,,,https://soundcloud.com/gigi-fm,gigi-fm,,,,,"spotify,soundcloud",
Frank Walker,11e81bcd-d5a2-4f6a-bf9e-a0369fe50396,6rcE30MaP92XafelMNZ2Sq,,,,,,,https://soundcloud.com/frankwalkermusic,frankwalkermusic,,,,,"spotify,soundcloud",
accelerate,fc84f636-3404-4021-95e9-8ae32b805d6e,7IErGg6ZCfFyJJoKGUUBpv,,,,,,,https://soundcloud.com/user-28327668,user-28327668,,,,,"spotify,soundcloud",
MPH,1ce68e34-bc2f-11e8-8636-525400009efb,62SCu33InHVq97VaWw3eof,,,,,,,https://soundcloud.com/mph-uk,mph-uk,,,,,"spotify,soundcloud",
Hania Rani,11e83fee-0510-08fc-bd0e-aa1c026db3d8,14YzutUdMwS9yTnI0IFBaD,,,,,,,https://soundcloud.com/haniarani,haniarani,,,,,"spotify,soundcloud",
OTM,11e83fe5-cce2-97a4-b729-a0369fe50396,2kL4eDtAl8mixMQr6bndD1,,,,,,,https://soundcloud.com/otm-4,otm-4,,,,,"spotify,soundcloud",
Lexi Bradley,924858f4-8ede-4cb1-ba20-2f039cef4501,1CvuYflvQR5lwg1WzrhKAm,,,,,,,https://soundcloud.com/lexi-bradley-583731220,lexi-bradley-583731220,,,,,"spotify,soundcloud",
Third Party,11e81bc0-4359-ae44-8a05-a0369fe50396,2J80qXI4NHKpq5RT3xUF7V,,,,,,,https://soundcloud.com/thirdpartymusic,thirdpartymusic,,,,,"spotify,soundcloud",
Techno Mike,fcef59be-6a27-4e8f-9420-efa7a51a89f9,4AnuN6Wz6nC0eRPPW4OuDt,,,,,,,https://soundcloud.com/technomike-music,technomike-music,,,,,"spotify,soundcloud",
Tim Deluxe,11e81bc0-2f91-cd88-9375-a0369fe50396,7mEVrXcsq3PjsKT3BXnhp0,,,,,,,https://soundcloud.com/tim-deluxe,tim-deluxe,,,,,"spotify,soundcloud",
GoodBooks,11e81bc2-d024-269a-a54d-a0369fe50396,0pwItbAKmeSTovWzxzkkbg,,,,,,,https://soundcloud.com/user-265373478,user-265373478,,,,,"spotify,soundcloud",
The Hitmen,11e81bbe-d885-5f38-b765-a0369fe50396,44de5I8rbCwTAjBF1xYv75,,,,,,,https://soundcloud.com/thehitmengermany,thehitmengermany,,,,,"spotify,soundcloud",
Madhumitha,5372f84a-b8ef-11e8-950b-525400009efb,11Njn2opA7jlzD8emVjXqd,,,,,,,https://soundcloud.com/divya-e-466011683,divya-e-466011683,,,,,"spotify,soundcloud",
November Kid,38a15949-5769-44e1-8c59-5282ebaa6e00,4gFiVj1eoR6KQPQyFZgXRM,,,,,,,https://soundcloud.com/novemberkidmusic,novemberkidmusic,,,,,"spotify,soundcloud",
Carl Cox,11e81bc8-7c27-7fc8-8b65-a0369fe50396,19SmlbABtI4bXz864MLqOS,,,,,,,https://soundcloud.com/carl-cox,carl-cox,,,,,"spotify,soundcloud",
Kronos Quartet,11e81bc9-c4d9-25d6-81ff-a0369fe50396,0M6xcJTswOl2qvExCJhiS3,,,,,,,https://soundcloud.com/kronos-quartet,kronos-quartet,,,,,"spotify,soundcloud",
Blue Wednesday,11e83fea-b314-bd66-9e31-a0369fe50396,7185Q95lPFld0aoPqO6e0U,,,,,,,https://soundcloud.com/bluewednesday,bluewednesday,,,,,"spotify,soundcloud",
Mazza_l20,383e75e5-b7da-4c1b-849d-f5531179bc1c,00IiVt687EdR9JnSoJN7IA,,,,,,,https://soundcloud.com/user664602705,user664602705,,,,,"spotify,soundcloud",
Empress Of,11e81bcb-7494-7fce-9919-a0369fe50396,5QuBVnBPEzwYvFrgBbwpmU,,,,,,,https://soundcloud.com/empressof,empressof,,,,,"spotify,soundcloud",
Floating Points,11e81bc0-5b2f-c4ae-aa0a-a0369fe50396,2AR42Ur9PcchQDtEdwkv4L,,,,,,,https://soundcloud.com/floatingpoints,floatingpoints,,,,,"spotify,soundcloud",
state of mine,11e81bca-3186-6770-9f5a-a0369fe50396,78u21hh7csceByaxzd7pbh,,,,,,,https://soundcloud.com/astateoftrance,astateoftrance,,,,,"spotify,soundcloud",
Sachin SSS,7aaf7cda-d36e-415d-b751-dc6a0238e68f,7GDhzZ1xjQJBcV6TQ1Mbhi,,,,,,,https://soundcloud.com/sachin-sss-in-fl-studio,sachin-sss-in-fl-studio,,,,,"spotify,soundcloud",
Dj Lag,11e83fe6-331f-831a-82ea-aa1c026db3d8,1svX5cMlY22N60RxwzeJNO,,,,,,,https://soundcloud.com/realdjlag,realdjlag,,,,,"spotify,soundcloud",
HI-LO,11e81bbc-28c4-1b54-9b71-a0369fe50396,0ETJQforv5OXgDgidQv9qd,,,,,,,https://soundcloud.com/official-hilo,official-hilo,,,,,"spotify,soundcloud",
Loote,11e81bd0-e7db-cad2-bd98-a0369fe50396,00TKPo9MxwZ0j4ooveIxWZ,,,,,,,https://soundcloud.com/lootemusic,lootemusic,,,,,"spotify,soundcloud",
Yagih Mael,420028f2-9097-461e-a855-04b0705beeeb,1oPw456ljh3ZMotvBDOOrY,,,,,,,https://soundcloud.com/yagihmael,yagihmael,,,,,"spotify,soundcloud",
Frenship,11e81bbe-a8de-e650-900a-a0369fe50396,7xEFii6utZmQ61kX59HmLH,,,,,,,https://soundcloud.com/frenship,frenship,,,,,"spotify,soundcloud",
