artist_name,soundcharts_uuid,spotify_id,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url,lookup_status,error_message
Mojjo,2c14e4f0-c0f3-11e8-b1a3-525400009efb,6AVyGjQ7gNzSkGlBldHS1j,,,,,,,,,,,,,spotify,
Phibes,11e81bc6-987a-e23e-beb3-a0369fe50396,21VZgcYa29ZVvRQzmUNakx,,,,,,,,,,,,,spotify,
Orchid Rain,394c6b92-4a0d-494b-b411-8e074c904039,12iVnS0Nbz0W1GT5VjNEkd,,,,,,,,,,,,,spotify,
Andia,11e81bbf-460e-5136-bea2-a0369fe50396,6Jwwt3X2qSFanYwEHcvBkn,,,,,,,,,,,,,spotify,
Casiamty,694700b0-d758-4b5f-a494-d1f14b5f9599,4MkWDFm702DiQ6TYCdFyh0,,,,,,,,,,,,,spotify,
Greb Levah,d9c1a56b-5628-4313-8ed4-6a326f7e6df8,3PQFfU8P5ivZARktWmTFZC,,,,,,,,,,,,,spotify,
Dole & Kom,11e81bcb-8160-64fc-8e98-a0369fe50396,5iVuj2TcNIEBNnzGk97vfT,,,,,,,,,,,,,spotify,
Deepshikha Raina,7684334a-94e4-11e9-9473-549f35161576,65RSx9RT02eH4TvBKdeqBY,,,,,,,,,,,,,spotify,
Brkati Madjinca,b6ad7212-36a4-4fb7-803c-27c3316ad37d,7Ayz1OFtqK05oY0RDxUVDX,,,,,,,,,,,,,spotify,
seeyouthere,231c5b2b-6f2b-47a0-bcca-9a943f8632b2,3aspJpj1ZByvp1P16mFeRC,,,,,,,,,,,,,spotify,
Maninder Kailey,46b193a8-c490-11e8-9f6f-525400009efb,3pkSY4dPiyXvWvX8flcQnr,,,,,,,,,,,,,spotify,
Pete Heller's Big Love,11e81bc2-e784-be76-9257-a0369fe50396,1KIT43QU793ZmRpuuQYrpy,,,,,,,,,,,,,spotify,
Irradiate,371748e4-c664-11e9-a194-549f35141000,3iVpZjQNb6mpiV5KY2xY9I,,,,,,,,,,,,,spotify,
Namar Gill,8c4ac421-484c-4c4e-90b0-ff3e55564484,0HxBKZCq9zgEdnZ8tDMrP3,,,,,,,,,,,,,spotify,
Dreamer,11e83fe9-36cf-bcd4-8a2e-aa1c026db3d8,6u6AbTVrbabv27DLcSrF8i,,,,,,,,,,,,,spotify,
AratheJay,4afaaad8-fb20-4135-a599-b7b9e2bf9ff3,2d8z61cS6XfaDDv5tbDOWN,,,,,,,,,,,,,spotify,
M00tion,ea3f5dcf-c629-49d9-9826-b151c440decd,0hHKCtRNUUbczIb3csIz7j,,,,,,,,,,,,,spotify,
B.G.,11e81bca-1217-2a50-91a5-a0369fe50396,36HvjE9pV91jEjO1qBRidS,,,,,,,,,,,,,spotify,
Scott,01f98086-c206-11e8-8cd3-525400009efb,6ZV6lGY0prbqpTD0Md8i29,,,,,,,,,,,,,spotify,
Trevor Something,11e81bbb-0345-2b94-966a-a0369fe50396,6bWylzDlsTfR8khADRQJfd,,,,,,,,,,,,,spotify,
Dance With the Dead,11e81bcb-06c6-5b02-ba38-a0369fe50396,2KtnZQwMQJN3uyI8eHZRvm,,,,,,,,,,,,,spotify,
Amanda Collis,920b690c-d0ff-11e8-bf18-549f35161576,2RXmfgMl9V8akCT4wzTyE9,,,,,,,,,,,,,spotify,
Klamydia,11e81bc1-adc6-e886-be45-a0369fe50396,2BFdLtG6ivaiRqPFTgV1in,,,,,,,,,,,,,spotify,
Cindy,11e81bbf-b3ba-2a98-98fd-a0369fe50396,3vUqg3VWCLmEA1es1T4nGn,,,,,,,,,,,,,spotify,
Trym,989a3b44-c5a7-11e8-b1a3-549f35141000,5Nd385K2g3s0828W8Ab70z,,,,,,,,,,,,,spotify,
Talla 2XLC,11e81bd1-f671-daf4-8836-a0369fe50396,4cc7cII4mEQqKtczWKQVjJ,,,,,,,,,,,,,spotify,
Macross 82-99,4e87c292-b8f5-11e8-b2d1-525400009efb,5C8KyBfvAz9PSaOd30eIow,,,,,,,,,,,,,spotify,
Leonard Poole,6e194258-d242-418c-a81f-9be4b7a7a8f5,4GKxXMgOwnbnvJN797HsDO,,,,,,,,,,,,,spotify,
Coco & Breezy,e075490e-c453-11e8-9cb8-525400009efb,0Adbm5kzcPUxFybf9fhjgG,,,,,,,,,,,,,spotify,
Tample,11e81bc7-7929-73ea-bda2-a0369fe50396,0PL4oBFPdmDGLXFPaBpYcJ,,,,,,,,,,,,,spotify,
Janet Tung,b210b27c-532a-11e9-ad09-549f35161576,5GlnTa5AGHo9hhKuon69KB,,,,,,,,,,,,,spotify,
Ray Hurley,11e81bbe-b298-e27c-b452-a0369fe50396,0Pll4paipKDTLwxARTO6EI,,,,,,,,,,,,,spotify,
Zachary Gibson,3f9661dc-b8f3-11e8-9992-525400009efb,3GtCcIcc1IRvztdGiKBCZL,,,,,,,,,,,,,spotify,
Catz 'n Dogz,11e81bbc-d84a-a570-afac-a0369fe50396,5tYqFEuFELxnJZgGmmsfSh,,,,,,,,,,,,,spotify,
Barry Harris,11e81bce-7321-561e-a6ad-a0369fe50396,5IgSjABjN0VorY1Vo41ivX,,,,,,,,,,,,,spotify,
Sylvan Esso,11e81bd1-700f-cd18-8b39-a0369fe50396,39vA9YljbnOApXKniLWBZv,,,,,,,,,,,,,spotify,
