artist_name,soundcharts_uuid,spotify_id,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url,lookup_status,error_message
Wehbba,11e81bd0-d122-db3c-83d5-a0369fe50396,2UzAShzs3DO53bSZqvf8Ri,,,,,,,https://soundcloud.com/wehbba,wehbba,,,,,"spotify,soundcloud",
Theo Parrish,11e81bbd-35dd-d3b0-a09f-a0369fe50396,3qMRvSHJpaRjGDkIeNMoGz,,,,,,,https://soundcloud.com/theoparrishatpalace,theoparrishatpalace,,,,,"spotify,soundcloud",
Nuzu Deep,11e83fee-c244-f356-8182-a0369fe50396,1hLqWX8Us2lKzqgo3kglnX,,,,,,,,,,,,,spotify,
Hugo Samba,571371e4-ea68-466b-8e22-baa907b14b71,3dsGsrGEmXib9siVWydWQb,,,,,,,,,,,,,spotify,
Miret,a7559950-b3ad-11e8-a3aa-525400009efb,0DvhQq0PzDC5dyRoH5XCI5,,,,,,,,,,,,,spotify,
Shavy Vik,439aeb1c-1169-4c49-ac3d-4458bf926589,6oG7MwQrX4zTL58O6TIL7o,,,,,,,,,,,,,spotify,
Ben & Tim,0351d134-c6a4-11e8-9862-549f35141000,0gb9yVmQVwhLVMMGKgXYnv,,,,,,,,,,,,,spotify,
2Sher,11e83fe4-e2d2-196e-8699-aa1c026db3d8,5Z8Rw4pPuYew7bgaTCtw4o,,,,,,,,,,,,,spotify,
Nanasai,7f2403d6-d3b0-11e8-aa5c-549f35161576,6uoPLLRBu8pBXHdeiUkimP,,,,,,,,,,,,,spotify,
Master-D,11e83fe4-db49-3b6e-9674-a0369fe50396,5KQST9ferqWtr02OpnrrsA,,,,,,,,,,,,,spotify,
Mäkki,11e81bbb-002b-2120-80d9-a0369fe50396,1lyWOp18N40wmXrx2evWGt,,,,,,,,,,,,,spotify,
Deep Saints,11e83fe6-921b-813e-8777-aa1c026db3d8,0lXcTk3qlOxdzoj2cGoseW,,,,,,,,,,,,,spotify,
SHON,880f208e-e472-11e8-bcdd-549f35161576,0PDEn6fqo7VEhexzDok9Dl,,,,,,,,,,,,,spotify,
Manta,11e81bc9-130d-133a-84ed-a0369fe50396,3cjopyEw6LDKNzySlKlC4L,,,,,,,,,,,,,spotify,
Hrutul,dd904784-2a98-4171-a21b-fe7a6604969f,6AoIk9DDhoc4bl1UlMNL6A,,,,,,,,,,,,,spotify,
Genyee,3b329db4-f5b6-4483-820e-7c768a32c793,4LiownwzxZJkDKlRlFDreV,,,,,,,,,,,,,spotify,
Swedish Red Elephant,11e81bbe-834e-7284-839e-a0369fe50396,6fT9phXpEYVm2zB0QzGqDJ,,,,,,,,,,,,,spotify,
PH Electro,11e81bd3-4d74-e0d4-825b-a0369fe50396,6bwJA8gugndMQxiuMsnYDV,,,,,,,,,,,,,spotify,
John Talabot,11e81bca-fc5b-8ed0-9af8-a0369fe50396,1YvN5uOGQkHVUUlZUcnotD,,,,,,,,,,,,,spotify,
Thomas Rasmus,159cc01e-c3a3-11e8-baed-525400009efb,6WmpHA7d0S6aRf9H2WzION,,,,,,,,,,,,,spotify,
dvine,247a14ee-fea7-11e8-9a02-549f35161576,3VV2pfR0CoFp9JbX6PsaLs,,,,,,,,,,,,,spotify,
Unworn,2714526b-3736-4bf8-bdf4-adab77247d83,5mXJ91ZpCxNWaLSJpsvARF,,,,,,,,,,,,,spotify,
ML Gayatri,ab26c726-cf31-45f4-875c-00a0ccdeb538,6VXA5xecyNBJBOf2Xb5x1z,,,,,,,,,,,,,spotify,
MORENITA,9f01390d-2c4c-49d5-9480-7b42929f0364,4BRR1MOnfQFaBKEDhRkZ71,,,,,,,,,,,,,spotify,
Sergio,89684540-c1cd-11e8-9f14-525400009efb,4EzD52bDFGZTEeEucKHtDs,,,,,,,,,,,,,spotify,
DJ Beatriz Cerqueira,9095a0dd-c24a-47ea-a57e-9fd37679378f,6SuJ3oV7ENCFZuDJsHkwnX,,,,,,,,,,,,,spotify,
Barlas & Mert,44ca96b0-b8f2-11e8-b27a-525400009efb,7EUoayuA45Swh5j4TYxrYd,,,,,,,,,,,,,spotify,
Alex Gopher,11e81bbf-a48c-30fc-837e-a0369fe50396,0ADS8B9CUYtbFLvjT99Ktw,,,,,,,,,,,,,spotify,
Sofía Cristo,79406ca0-e4b0-11e8-b682-549f35141000,3zDRCqOhJXJfS2YWOEwGMC,,,,,,,,,,,,,spotify,
Watch The Duck,11e81bbe-999c-a59c-9a75-a0369fe50396,5pHc8cGF3alNcHJUx7bcaq,,,,,,,,,,,,,spotify,
Cosmic Boys,11e81bbb-5e07-ec1a-88bb-a0369fe50396,2jvTYwyzxK1FVYGEoKfZLQ,,,,,,,,,,,,,spotify,
Enoo Napa,11e83fe5-d026-09fa-9259-aa1c026db3d8,5KPid3HkjjnBN4PeUqllHC,,,,,,,,,,,,,spotify,
Kornél Kovács,11e81bbc-4059-fd9c-9825-a0369fe50396,0Ij7th9uWcDVYNAIOn5W22,,,,,,,,,,,,,spotify,
Jeanne Added,11e81bcb-6e9b-83e2-b2e8-a0369fe50396,5TEGxYftTkeKmLXkZjHNUE,,,,,,,,,,,,,spotify,
Itoko Toma,11e83feb-115c-06ea-b6e7-aa1c026db3d8,3HvDJH01baTm3p6Wcqh7x7,,,,,,,,,,,,,spotify,
Lauer,11e81bbc-8e56-c020-a2ed-a0369fe50396,36rey1TxHa81Az8CqZpsJ4,,,,,,,,,,,,,spotify,
Berk Çakmak,a763a466-7e07-4661-9d5a-35f270af7c70,5EZ29GsdQoFjjb8xJzsMox,,,,,,,,,,,,,spotify,
Adriana,11e83fe0-ee7d-e8d2-8daf-aa1c026db3d8,4aKWmkWAKviFlyvHYPTNQY,,,,,,,,,,,,,spotify,
USAO,11e81bbb-7095-8f4a-a7fd-a0369fe50396,25iPl8VJFDu38JMFF6uMXI,,,,,,,,,,,,,spotify,
Zanon,11e81bc3-2978-b3be-aed8-a0369fe50396,73KIZxbu5TjVzNpslSfqmg,,,,,,,,,,,,,spotify,
HIROOMI TOSAKA,11e83fec-5ff9-21ce-81ad-aa1c026db3d8,4lsSLCTKrmfULsRivqAShx,,,,,,,,,,,,,spotify,
Reverse,307340ec-4c34-11e9-ab8b-e4434b16cb7a,6IAD8C2NCYddGZjBapx9AR,,,,,,,,,,,,,spotify,
J Mascis,11e81bc0-733a-7ae4-bf7b-a0369fe50396,1PokjXeIq2zVosXbTEaNlx,,,,,,,,,,,,,spotify,
Sybyr,11e83fed-71a0-4fe6-b400-aa1c026db3d8,4WVDlzQCHAIWzBP5iZwuOJ,,,,,,,,,,,,,spotify,
Hitkend House Lab,e2d66a01-0cd5-46e7-9b8a-1025a8effbef,5EwR3Ug8qlVaZshixxQvOB,,,,,,,,,,,,,spotify,
Andrew Weatherall,11e81bbb-546f-00c6-964b-a0369fe50396,5J85JTgIYIUP276hmuIozn,,,,,,,,,,,,,spotify,
Yakushimaru Etsuko,11e83fe5-8672-b344-85e3-a0369fe50396,6h32A03szyWpPmQCZSJ4Mi,,,,,,,,,,,,,spotify,
Josef Briem,25f152a1-8b53-491b-8b68-f1354dcc41bf,4WPCpYGEKs5yshn2wETIDB,,,,,,,,,,,,,spotify,
wev,b9f7b18e-c649-11e8-8b2f-549f35161576,1KpEYlQPQN64r0aRE9Wg6i,,,,,,,,,,,,,spotify,
Meanetik,32c3ee53-2ab2-4106-b515-dad59b5a2a00,1UgN7n2FZqB48m0Eh2w0HE,,,,,,,,,,,,,spotify,
Annetha,fd58a8e3-cb3b-402b-a559-d0d21c69b625,76FcB3g1bsuxBlBxYHalaN,,,,,,,,,,,,,spotify,
Cloud Nothings,11e81bc0-5afb-4ee0-9b8a-a0369fe50396,6rnbB5fuUuCSsspvFsxIpT,,,,,,,,,,,,,spotify,
Sweep,11e81bc7-e5ff-c42e-8a9d-a0369fe50396,4fUFVdM8rJRal0ZDleRPQB,,,,,,,,,,,,,spotify,
Alex Somers,11e81bc0-3137-b8a0-8d80-a0369fe50396,51UcKPhDKdKDGIjec0781x,,,,,,,,,,,,,spotify,
Żwirek,11e83feb-16f7-6b4e-b262-a0369fe50396,4PCOizPKIqh6TnlGcx3mDb,,,,,,,,,,,,,spotify,
Emma Brammer,11e81bbd-17f4-a1a8-9acc-a0369fe50396,65MgUqIcVcBgvNlx8MiPmP,,,,,,,,,,,,,spotify,
GRLS,6be73e90-5cf0-11e9-a880-549f35141000,6hH7QHJ88Vy6KKiWANlIam,,,,,,,,,,,,,spotify,
Yma Sumac,11e81bd1-776c-ea32-a507-a0369fe50396,1HkQ4XrPffqcVW0TgTTw0d,,,,,,,,,,,,,spotify,
yatashi,a2f73627-a43c-49e0-bc59-ae9f222b3f8e,67ryefQ0PchXCPk6zx2yy4,,,,,,,,,,,,,spotify,
OnDubGround,11e81bba-6145-d82a-ba7d-a0369fe50396,3ZZ9BwdWrBRhqNOvJ2ODNd,,,,,,,,,,,,,spotify,
Esh,11e81bbc-128d-dc94-9934-a0369fe50396,45W0uOq0sDCediEA9i8VJt,,,,,,,,,,,,,spotify,
Miane,5443bccc-4716-11e9-8ab6-549f35161576,6bprXdW2g8kg49tNslPQ6X,,,,,,,,,,,,,spotify,
HesaÄijä,11e83fe5-3b32-f894-ad5f-a0369fe50396,1QP2gTTlSvtqqqcd0kyb8h,,,,,,,,,,,,,spotify,
slowed down music,81a68254-57df-409b-9104-6b358c246e2a,0To1rYNCQCQNqWr6mnboFi,,,,,,,,,,,,,spotify,
Pilotpriest,11e81bc8-181a-4862-8ed3-a0369fe50396,6WedqgL53vbco33SU3sVAX,,,,,,,,,,,,,spotify,
Christyn,2e2e2f2f-bc28-4a70-8055-347f624c8bd6,1HdbfJfYNFuDD35LPWNHoj,,,,,,,,,,,,,spotify,
Sagan,11e81bd0-4f78-7bd2-a0d9-a0369fe50396,5JHw3zW4kgwIZlh33geR1K,,,,,,,,,,,,,spotify,
Slowly Rolling Camera,11e81bc6-f2eb-5ba4-ad48-a0369fe50396,5kH36nIamlV0iSe6ESDWvb,,,,,,,,,,,,,spotify,
Solfeggio Medicine Frequencies,6160b261-7e01-461a-84e7-b9905c292333,7rOJtiSbZS98NSFDP1kKnV,,,,,,,,,,,,,spotify,
Kobaryo,11e81bbc-bf69-e782-8ed3-a0369fe50396,1Y81Ch90opScfpMfN17lZb,,,,,,,,,,,,,spotify,
Terrenoire,11e83fee-ff51-8e62-b016-aa1c026db3d8,6AiHXHMryCtGFBEnjB17aA,,,,,,,,,,,,,spotify,
Charlz,11e81bce-63ef-9de0-8c39-a0369fe50396,6HlbdrXWMFHgFdbIDX9Znv,,,,,,,,,,,,,spotify,
Karlae,a89330ba-05ca-11e9-8977-549f35161576,6RY7kT6PGGzAA3TG3s4Qmp,,,,,,,,,,,,,spotify,
Greenice,24e291a8-f6e2-11e8-ac53-549f35161576,34bZqO84T0Z4JOJqgbPMdF,,,,,,,,,,,,,spotify,
Shiek,d79a7453-91b5-40f7-9d20-07e5d496e78a,1HP1WLNv24htEFC2crnNXu,,,,,,,,,,,,,spotify,
